泛北部湾地区的民族问题及对策分析	泛北部湾地区民族众多,宗教状况复杂.文章结合文献和调查资料,剖析了泛北部湾区域民族问题的类型、表现、成因及影响,提出了相应的对策建议,可为泛北部湾区域经济合作和海上丝绸之路经济带建设提供决策参考.	泛北部湾_民族问题_东南亚民族_经济合作	民族学	法学
国有商业银行改革应慎重引进外国战略投资者	国有商业银行引入外国战略投资者引发了关于引资、定价及金融安全等问题的广泛争论.本文对当前国有商业银行改革过程中引入境外战略投资者的必要性、国有商业银行股权是否被"贱卖"以及国有商业银行引资是否威胁金融安全等问题提出了自己的看法.在此基础上,提出了金融改革和对外开放中需要深入思考的几个问题.	国有商业银行_战略投资者_金融安全	理论经济学	经济学
以意识障碍和四肢瘫痪为主要表现的双侧大脑前动脉供血区脑梗死一例	患者 男,53岁. 因意识不清伴四肢瘫痪4 d于2016年5月10日就诊于河北省巨鹿县医院. 患者于入院前4 d工作中突然出现意识不清,呼之不应,疼痛刺激未见肢体活动,伴恶心、呕吐及小便失禁. 随即到当地医院就诊,给予对症治疗(具体不详). 病情无好转而来我院. 既往有高血压病史15 年,糖尿病病史12年,接受相应治疗. 入院前25年外伤后接受脾切除术,入院前12年诊断患有丙型肝炎. 入院前半年行右肺结节切除术. 无心脏病及药物过敏史.	脑梗死_大脑前动脉_意识障碍_四肢瘫痪	基础医学/临床医学	医学
多媒体教学中存在的问题及改进建议	多媒体技术应用于教学,可以促进教学改革,改变教学面貌,但如果不管教学内容,不论课件质量,片面追求多媒体技术的应用,反而达不到理想的教学效果.多媒体课件的本质属性是“辅助教学工具”,其基本功能是承载教学内容、体现教学要求、表达教学意图,根本用途是更好、更快、更清楚地传递教学信息、实现教学目标.多媒体技术要根据教学目标、教学内容、教学要求等因素并结合教师的教学艺术恰当地使用,才能发挥其独特的作用.	多媒体教学_多媒体课件_多媒体技术	教育学	教育学
和谐林业发展的思考	构建和谐林业，是我国林业奔小康、全面开创林业新局面的战略决策，具有重大的理论和实践意义。改革开放、社会安定、国富民强，为构建和谐林业奠定了基础。	和谐_林业发展_思考	园艺学	农学
有色金属尾矿的问题及处理现状	随着排放量越来越大,有色金属尾矿所带来的问题日趋严重.综述了我国有色金属尾矿处理的现状,并针对有色金属尾矿粒度细,有价元素关系复杂,含有有毒有害物质,数量大的特点,指出了有色金属尾矿所带来的问题,提出了看法和建议.	有色金属尾矿_综合利用_直接利用	矿业工程	工学
绿色丰碑永树大地--写在胡耀邦同志提出"种草种树、反弹琵琶"思想20周年之际	 2002年10月,我率全国人大常委会<种子法>执法检查组来到兰州,视察了徐家山绿化工程示范区.在徐家山森林公园,我们参观了当年用全国各省、市、自治区支援的树种种植的纪念林.纪念林按地区分块种植,立上各地牌子,其中还有中南海单独的一块.这片纪念林,是1983年胡耀邦同志视察甘肃后,团中央根据耀邦同志的指示,号召全国青少年支援西北树种建立起来的,林中立了一块纪念碑,刻写了耀邦同志的题词:"种草种树,治穷致富."现在纪念林已经郁郁葱葱,有的树已经成材,成为西北干旱地区植树造林的一个好的示范.	绿色_胡耀邦_种草种树_反弹琵琶_思想_全国人大常委会_西北干旱地区_工程示范区_种植_植树造林_执法检查_支援_树种_视察_森林公园_自治区_种子法_中南海_团中央_青少年	民族学	法学
农村教师:改造乡村生活的灵魂——兼论农村教师的知识分子身份	农村教师作为知识分子在乡村建设中有着无法替代的作用,他们理应成为价值的引导者、规范的守护者、文明的引领者、文化的弘扬者、生活的帮助者.农村教师在乡村生活的改造过程中发挥应有的作用,至少需要三个条件:拥有知识分子情怀、掌握本土知识、完善相应的机制,除此之外,最为关键的是要对农民有一颗赤子之心.	农村教师_知识分子_乡村建设	教育学	教育学
论李渔传奇独特的喜剧风范	李渔传奇全方位的喜剧性不仅表现在它具有喜剧性的结局,还表现在它具有喜剧性的精神与风致,他的剧作远离悲剧内容,具有迷漫终场的喜洋洋的轻松格调,往往运用科诨等手法来造成令人忍俊不禁的喜剧效果,这一切都使他的传奇在中国古代戏曲中独树机杼.	李渔_戏曲_喜剧风范	艺术学	艺术学
一种无前缀编码(UPC)	在管理信息系统中,编码是人和计算机对实体及其属性进行识别、记载和处理的共同语言.该文通过对编码质量的三个方面:唯一性、简短性和可扩充性来考察编码的有效性,并提出了一种基于这三个方面在信息管理处理中显示很大优势的无前缀编码UPC,并由此带来三个方面的作用:(1) 便于记忆; (2) 可操作性; (3) 不定长.它在实体信息输入或检索时的平均编码操作位数为常量级O(1),这比FSC O(n)级位数具有更大的优势和广泛的实用性.	编码模式_位数_无前缀码_复杂性	计算机科学与技术	工学
沥青混合料老化模拟试验方法与验证研究	应用沥青针入度、布氏粘度和DSR频率扫描等试验方法,评价了SHEP沥青混合料短期老化(STOA)和长期老化模拟方法(LTOA)的老化程度,并与经过SHRP沥青胶结料的标准短期老化(RTFO)和长期老化(PAV)方法后的沥青胶结料性能进行了对比研究.发现LTOA老化与PAV老化两者的老化程度基本相近,而STOA老化程度则要比RTFO老化严重一些.结果表明在沥青混合料性能试验评价过程中充分考虑老化因素的影响是必要的.	沥青混合料_老化模拟_老化程度评价_频率扫描	交通运输工程	工学
白55块储层预测研究方法及应用效果	从白55块砂泥岩薄互层的地层特点出发,研究了该区储层地球物理特征,分析了砂、泥岩的地震属性差异,如速度、波阻抗差异等,确定以砂组为单位进行储层预测.为了减少误差和多解性,对所使用的测井、地震资料进行了预处理.基于地震波阻抗反演理论,提出了相对波阻抗反演思路;采用最小二乘法子波反演GLI技术进行了层位标定;在精细构造解释的基础上,使用分形和波形相似内插方法构建复杂储层的地质模型;采用信息融合技术把地质、测井、地震等信息统一到同一模型中;采用全局寻优的快速反演算法进行了波阻抗反演;然后进行了相对波阻抗反演,并提取了相对波阻抗属性.最后对沙三中2砂组和3砂组储层分布进行了预测,并进行了有利储层检测.储层预测结果较好地反映了储层沉积规律.	东濮凹陷_储层预测_波阻抗_相对波阻抗	石油与天然气工程	工学
反应堆互功率谱密度测试系统设计	设计了一种基于PXI-1031高速同步数据采集卡(DAO)的虚拟仪器硬件测试系统.利用Labview8.5程序设计出了测试系统所需的数据采集和数据处理分析程序.使用Fluke-282任意波形发生器产生两路频率分别为150 Hz和270 Hz的正弦信号,应用数据处理分析程序完成了两路信号的互功率谱密度计算.仿真试验结果表明,测试系统达到了设计要求.	反应堆_互功率谱密度_波形发生器	核科学与技术	工学
氧化铁硫杆菌氧化Fe2+的机理分析	通过热力学计算初步确定了Fe2+进入氧化铁硫杆菌生物呼吸链的位置,对生物合成的自由能利用率进行了计算分析,并根据近期研究结果分析推测了铁硫蛋白和兰铜蛋白在细菌氧化Fe2+过程中所起的作用.	氧化铁硫杆菌_呼吸链_兰铜蛋白_细胞色素	冶金工程	工学
"中国应该成为世界城市化发展的领导者"——对话爱德华·布莱克利教授	 胡:理查德·尼克松总统访华后不久您就第一次来到中国,此后多次来华.作为一个中国城市化进程的观察者和参与者,您对中国城市化发展有什么评价:包括成就和问题?	中国城市化进程_城市化发展_领导者_对话_爱德华_布莱克_教授_the World_成就和问题_尼克松_理查德_观察者_参与者_总统_访华	建筑学	工学
辩证分析中国移动通信行业的垄断	本文通过国内外移动通信行业数据对比,从市场垄断、产权垄断两个角度辩证分析了中国移动通信业改革的现状及存在的问题,指出渐进式的竞争性垄断不仅符合电信行业特点,也符合中国国情,并提出在中国移动电信行业还不具备大规模产权改革的条件,而转变思想、控制利润,建立系统的、连续的、可预期的管制体系是关键所在.	移动通信_市场垄断_产权垄断_国际比较	应用经济学	经济学
基于GRN N模型的降水预测研究	降水量是流域水资源管理、洪涝灾害预报以及农业用水计划等研究中的关键参数，对防洪预报、水资源规划等具有重要意义。根据铁岭地区1960年-2006年逐月降水资料，在分析其气候倾向率的基础上利用M ann-K endal非参数检验法进行显著性检验，探讨该地区降水量的变化趋势，并首次将广义回归神经网络( GRN N )模型应用在该地区的降水预测中，利用误差率和预测对比图对模型的预测效果进行分析。结果表明：近47年来，铁岭地区降水量有缓慢减少趋势，但该趋势未达到显著水平( P>0.1)；从预测效果来看，各月的预测值与真实值相差不大，其中预测效果最好的是10月(误差为3.39%)，效果最不理想是2月(误差为19.45%)。	降水量_Mann-Kendal法_广义回归神经网络_降水预测	水利工程	工学
抓管理创炼铁一流水平	对我国技术装备先进的炼铁厂如何创建世界一流水平进行了阐述.指出我国众多新建大高炉未能达到世界一流水平的原因主要是管理问题.宝钢各项指标不但属世界一流,而且非常稳定,因为宝钢管理实行的是"法治",而不是"人治",宝钢炼铁的经验值得借鉴.宝钢炼铁的主要经验是:十分重视精料;追求全面创一流;充分发挥设备能力;不断攀登高峰.认为只要认真学习宝钢,理顺管理理念,认真地把科学发展观贯彻到企业管理中,使企业各个环节和谐发展,相信很快就会有一大批高炉的生产指标全面达到世界一流水平.	炼铁_管理_一流水平	冶金工程	工学
不同污染程度湖泊底栖动物群落结构及多样性比较	首次对湖北梁子湖水系污染程度不同(中营养型、中富营养型、富营养型)的4个湖泊的底栖动物群落结构和物种多样性进行了周年研究,结果表明,底栖动物种类数、物种多样性与湖泊受污染程度呈负相关系,密度与污染程度大体上呈正相关. 还讨论了底栖动物环境指示种生态特性, 研究表明中国长足摇蚊的密度与水体营养水平呈正相关,软体动物种类数与湖泊污染程度呈负相关. 通过对软体动物、寡毛类及摇蚊类密度和生物量在不同湖泊之间的差异的分析,表明湖泊水体污染导致了底栖动物多样性明显降低. 	底栖动物_污染程度_群落结构_物种多样性_多样性指数	地理学	理学
纸质媒体还有明天吗?	本文逐一驳斥了纸质媒体具有的所谓"优点",指出在便携性、权威性、真实性经济性、阅读习惯、健康影响、保存性等方面,新媒体其实具有更多的优势.作者引用了大量的数据、事实论证了纸质媒体在迅速衰退,认为新媒体在不断进步与完善,而纸质媒体已经没有技术飞跃的可能,新媒体的许多优势是纸质媒体永远不可能具备的,因此,纸质媒体会在50年至100年内消失.	新媒体_网络媒体_手机媒体_纸质媒体	新闻传播学	文学
欧洲专利申请程序及途径介析	在欧洲申请专利有四种途径:直接适用国内程序; 直接适用欧洲专利局程序; 国内程序和专利合作条约程序相结合;欧洲专利局程序和专利合作条约程序相结合.不同申请途径的主要程序各不相同、各有不足. 对这些程序进行介绍和分析,有助于专利代理人了解欧洲专利申请,以更好地为客户服务.	欧洲专利申请_程序_途径	法学	法学
关于艺术综合课程教学问题的探索与研究	学科综合是新课程改革中艺术类课程提出的一个新的理念.怎样才能实现教学内容与知识技能学习训练的合理搭配,以及如何进行学科综合是目前教学研究和教学实践的一个难点.本文在教学实践与课题研究的基础上,针对艺术综合课程教学实验中出现的问题,就多学科综合的教学模式、艺术综合课程的教学方法、教案设计以及创造思维、创作能力培养等相关教学问题进行分析和研究,探索出一些成功的艺术综合课程的教学经验.	艺术综合学科教学问题_教学模式_教学教法_创造思维与能力培养	艺术学	艺术学
基于BP神经网络的拉斗铲生产能力预测	在分析拉斗铲生产能力影响因素的基础上,选取实动时间、炸药单耗和采装周期3个因素作为BP神经网络的训练参数建立BP神经网络预测模型,并利用MATLAB实现网络的训练和预测.预测结果表明,BP神经网络能够较好地预测拉斗铲的生产能力,预测输出与实际输出之间的相对误差一般小于10％,预测精度达到了工程要求.	BP神经网络_拉斗铲_生产能力_预测	矿业工程	工学
农村劳动力转移方式及影响因素的实证研究——兼论农村劳动力转移的"成都模式"	本文在区分农村劳动力转移的Ⅰ型和Ⅱ型并且提出农村劳动力转移的A型和B型这两个新概念的基础上,利用<成都市城乡一体化田野调查>课题对于成都市10个县(区、市)、34个乡镇、102个村、1020个农户抽样调查所取得数据,对于影响农村劳动力转移的若干因素进行了回归分析,得出结论:短期内技能对劳动力转移所起的影响作用最大,长期内教育程度对劳动力转移所起的影响作用最大;而区域自我吸收--这就是农村劳动力转移的"成都模式"的要义.	农村劳动力转移_区域自我吸收_成都模式	理论经济学	经济学
从武德开元通宝钱文设计看欧阳询的书法理念	武德开元钱文是欧阳询传世的重要书迹之一,也是今人一窥其篆书面目的重要窗口,而更为重要的是,在钱文设计过程中欧阳询对于钱文面貌的规划和取舍处处印证了其在《八诀》《用笔论》《三十六法》等书论文章中强调的书法理念要点,体现了欧阳询对于书法艺术的理解与追求,是今人学习其书法理论的宝贵参考资料.	书法艺术_艺术创作_开元通宝_钱文设计_欧阳询_书法理念	艺术学	艺术学
函数方程组的亚纯解	本文主要研究以下类型函数方程组亚纯解的存在性和增长性问题{fn1(CZ)=a(Z)f1m1(z)/f2m2(z),fn2(CZ)=b(Z)f2m1(z)/f1m2(z),其中a(z),b(z)为有理函数,|c|≠0,1,n＞1,mi＞1(i=1,2).利用亚纯函数的Nevanlinna值分布理论与及复函数方程研究部分方法,获得了定理1,2,3三个关于函数方程组的结果,推广了函数方程中的一些结果.	函数方程组_亚纯函数解_Nevanlinna理论_增长级	数学	理学
国家责任法的性质	国家责任法调整国家之间的责任法律关系,涉及国际法的次级规则,具有独立性.与国内法上的责任制度不同,国家责任法是一种普遍性的单一责任制度,它不区分民事责任与刑事责任、违约责任与侵权责任.但国家责任不包含刑事责任,而在总体上与国内法上的民事责任相类似.	次级规则_法律责任_普遍性与单一性	法学	法学
新版《哲学逻辑手册》的内容结构	 由盖贝和冈瑟纳主编的<哲学逻辑手册>(第二版)(Gabbay,D.M.,&Guenthner,F.,Handbook of Philosophical Logic, Second Edition, Kluwer Academic Publishers)正在陆续出版.其作者都是目前正活跃在逻辑学界的各个分支的前沿专家.手册各章独立成篇,为世界各国的逻辑研究者们进一步研究提供了一个新的起点.1983～1989年四卷本的第一版<哲学逻辑手册>出版之时,逻辑已经在计算机科学和人工智能领域获得了基础性的地位.	哲学逻辑手册_内容结构_计算机科学_世界各国_人工智能_逻辑研究_出版_四卷本_专家_学界_前沿_基础_地位	哲学	哲学
高动态环境下BFSK信号的快速解调算法	提出了一种适用于高动态环境下,BFSK信号的快速解调算法.该算法基于FFT频率引导和改进的正交锁相环,利用FFT实现对接收信号的快速捕获,利用改进的正交锁相环对接收信号进行动态跟踪.仿真结果表明在高动态环境中该算法可以快速、准确解调BFSK信号.	高动态_FFT_捕获	军事学	军事学
基于动态特性机理分析的带再热汽温状态观测器控制系统的研究	针对火电厂锅炉再热汽温具有大滞后、大惯性及动态特性随工况变化的特性,在对某超临界600MW机组再热器动态特性进行机理分析的基础上,提出了带再热汽温状态观测器的反馈控制系统设计和参数计算方法.仿真结果表明:与单回路控制策略相比,再热汽温控制系统采用状态变量反馈-前馈-PI相结合的控制策略时,具有较好的控制品质、较强的快速响应性及抗干扰能力.	锅炉_再热汽温_动态特性_机理分析_状态反馈_观测器	动力工程及工程热物理	工学
多约束下铰链力矩最优俯冲制导方法	针对高超声速飞行器俯冲段铰链力矩过大问题,提出一种考虑终端落角和落点约束的铰链力矩最优俯冲制导方法.首先通过瞬时平衡假设建立铰链力矩与过载的线性关系,以过载量间接表征铰链力矩;其次以过载为控制量,将俯冲段相对运动方程化为显含过载的状态空间形式;最后,利用最优控制理论,以过载最小为性能指标,引入伪控制量,求解出过载最小的解析最优制导律.仿真结果表明该方法能高精度的满足终端落角和落点约束,并且过载峰值降低,铰链力矩最大值显著减小.	高超声速飞行器_俯冲段_铰链力矩_过载_最优制导	航空宇航科学与技术	工学
摇摆对气-液两相流流型及空泡份额的影响	对摇摆状态下竖直上升管内气-液两相流的流型及空泡份额变化进行了实验和理论研究.研究发现,摇摆使两相流的流型发生改变,使泡状流提前转变为弹状流,使搅混流的区域加宽.实验还发现,在弹状流型区摇摆状态下两相流的空泡份额小于非摇摆状态下的空泡份额.通过对两相流滑速比的分析并应用分相流的动量方程,合理解释了产生这种结果的原因.	两相流_流型_摇摆_空泡份额	核科学与技术	工学
常州盘石水泥集团行政中心	常州盘石水泥集团行政中心办公楼设计因地制宜,注重建筑与总体环境之间的平衡与协调关系,运用现代设计理念和方法营造便捷高效、景观化的办公环境.	平衡与协调_空间与环境_全过程设计	建筑学	工学
上海私营工商业与人民胜利折实公债	1950年发行的人民胜利折实公债,是新中国成立后发行的第一笔国家公债,也是唯一一次折实公债,是国家克服当时困难、稳定金融物价的重大举措.第一期全国发行1万万分,上海承担了其中的3000万分,占华东的2/3,占全国的近1/3的份额,而这主要是由上海私营工商业者承担的.上海私营工商界响应政府号召,努力克服自身暂时的困难,顾全大局,积极认缴公债,表现了他们的爱国主义精神.	上海私营工商业_人民胜利折实公债_爱国主义	历史学	历史学
特别敏感海域和特殊区域的对比研究	为了减少航运活动对海洋环境产生的危害,国际海事组织分别提出了基于MARPOL 公约的"特别区域"和"特别敏感海域"的两个概念,以对一些需要特别保护的海域采取更加严格的措施进行保护.在对这两个概念的提出背景和法律依据进行探讨的基础上,对两种保护区域的申请标准和程序,及相关的保护性措施等进行了比较深入的对比研究,并就目前这两种保护海域最新发展的现状进行了综述.提出应积极推行国际公约及法规来保护我国的海洋环境.	交通运输安全工程_特别敏感海域_特殊区域_对比_相关的保护性措施_海上环境保护委员会_国际海事组织	船舶与海洋工程	工学
深入开展先进性教育活动,不断开创民族、宗教工作新局面	本文系统地论述了黑龙江省民委(宗教局)系统开展先进性教育活动的基本情况、主要做法、主要成效和基本经验.	深入开展_先进性教育_民族、宗教	民族学	法学
基于灰色GM(1,1)非等时距修正模型的轨道质量预测	根据灰色理论,以轨道质量指数检测数据为原始时间序列,通过累加弱化序列的随机性,挖掘轨道系统内在的规律,研究建立基于厌色GM(1,1)非等时距模型的轨道质量预测方法.为提高模型预测精度,优化模型中的初值和背景值,并基于残差分析引入周期性函数,对模型进行修正.用此模型对轨道质量指数TQI数据进行分析预测,并对模型精度进行检验.结果表明模型能较好地反映轨道质量恶化发展的随机波动特征,拟合、预测精度高,为了解和掌握轨道质量状态的发展规律提供了新的方法.	灰色修正模型_GM(1,1)_非等时距_轨道质量指数_时间序列_预测方法	交通运输工程	工学
品味“固有标准”外的城市评介《一点儿北京》	2008年夏天,建筑师李涵在穿过刚落成的三里屯“village”时,突然被“不期而遇”的三里屯南42号楼“震住”了,“洗脚店上面是卖潮牌T恤的,隔壁文身店下边是卖光盘的.金发美女在酒吧里嘬着奶昔,两米开外人行道上大嫂正卖着麻辣烫,几个印度人站在街角聊天.”	标准_城市_评介_人行道_建筑师_印度_美女_酒吧_光盘_隔壁	建筑学	工学
汽车内二氧化碳污染与通风模式	不同车速下,对四种通风模式(A关闭通风口和风扇、B关闭通风口打开风扇、C打开通风口关闭风扇、D打开通风口和风扇)车内二氧化碳浓度进行分析研究.通风口关闭的状态,无论是否打开风扇及车速快慢,车内CO2浓度严重超标.通风口打开:不开风扇,以50km/h速度行驶,车内CO2浓度高于标准限量;速度提高到80km/h,车内CO2浓度可低于标准限量,通风口和缝隙的换气可以保障车内的空气质量;而打开风扇可以有效排除车内污染物.车速提高,各种通风模式的换气量都增加,属于缝隙换气贡献的比例增加,属于风扇换气贡献的比例减小,属于通风口换气贡献比例变化不大.基于研究结果,提出了一些减少车内污染的通风方式建议.	车内空气污染_二氧化碳_通风模式	环境科学与工程	工学
北斗在轨卫星钟产品质量分析	星载原子钟是卫星导航系统的星上时间基准,其性能的优劣直接决定了导航定位服务的质量.我国BDS目前处于全面建设阶段,对BDS卫星钟产品进行质量分析以及在轨星载原子钟的性能评估是一项重要的工作.目前,多个GNSS分析中心同时提供BDS卫星钟差产品,但对于不同分析中心的钟差产品特性对比和分析却鲜有报道.因此,本文从连续性指标、一致性指标、拟合精度指标、预报特性指标,对CODE、GFZ和WHU分析中心的北斗卫星钟差不同采样间隔数据进行了对比和分析.同时,基于北斗卫星钟产品对北斗系统星载原子钟短期频率稳定性进行了评估,得出了一些有益的结论.	北斗卫星钟_多系统实施计划_数据质量_性能分析_频率稳定性	测绘科学与技术	工学
单站单圈卫星初轨确定方法研究	为实现低轨卫星轨道的快速确定和预报，基于单站单圈雷达站测量数据采用遗传算法和最小二乘法对卫星初轨确定及轨道预测问题进行了研究。通过比较分析不同观测误差下两种方法的仿真结果，验证了初轨确定过程中两种方法的可行性，同时指出了各自的优缺点和适用条件，为不同观测条件下卫星最优初轨确定的方法提供了参考。	初轨确定_轨道预测_遗传算法_最小二乘法	军事学	军事学
驾驶行为对车辆燃料消耗和污染物排放的影响研究综述	驾驶行为对车辆燃料消耗量和污染物排放具有重要的影响.本文在收集国内外大量研究文献的基础上,定义驾驶行为的概念,系统地综述驾驶行为对车辆燃料消耗量和污染物排放的影响及节油辅助驾驶的国内外研究进展,并提出进一步开展该项研究的建议.	汽车燃料消耗_汽车污染物排放_驾驶行为_辅助驾驶	交通运输工程	工学
辽宁省地表水监测地理信息系统的开发与设计	按辽宁省水污染治理项目进行地表水监测地理信息系统的设计与开发,使系统具有面向多用户,业务功能完善和多种类型数据管理的目标.设计以ARC/INFOR为平台,DELPHI为开发工具,采用面向对象的开发方法,采用CLIENT/SEVER 为体系结构对系统进行开发和设计.主要介绍系统构成以及系统功能.	地理信息系统_水污染_客户/服务器_ARC/INFO	环境科学与工程	工学
线性互补问题在宽邻域下的局部二次收敛算法	艾文宝(2004)的宽邻域算法弥补了内点法在理论和实践表现之间的差异.基于这个算法的优越性,将其推广到线性互补问题中.新算法在一次迭代中,采用两个方向的线性组合作为新方向,并以满步长到达下一个点.可以证明,该算法具有O(√nL)的理论复杂度,这是迄今为止最好的复杂度结果.同时,在假设线性互补问题存在严格互补解的前提下,证明算法具有局部二次收敛性.最后,数值实验说明算法是有效的.	原-对偶内点法_宽邻域_线性互补问题_二次收敛	数学	理学
加泰罗尼亚的梦幻城堡——沃登7	沃登7是里卡多·波菲于1970年代设计的一栋公寓建筑,位于巴塞罗那市的西北郊.该建筑从设计理念到平面构成、内部空间以及所传达给人们的视觉感受等方面,都非常独特而且具有鲜明的地方色彩.本文从该项目建筑创作思想及理念的角度对其进行了分析与解读,并希望这种大胆的设计构思能为我国的住宅及公寓设计带来一些有意义的启示.	沃登7_里卡多·波菲_空中城市_几何模块	建筑学	工学
"中国与东盟能够共享繁荣"--访中国社会科学院亚太研究所所长张蕴岭	 冯晓明(以下简称冯):长期以来,中国对东亚区域经济一体化问题一直采取谨慎的态度.但从1999年之后,中国的态度有了明显的改变.首先是参加了东亚货币互换的"清迈协议",之后又提出了与东盟建立自由贸易区的设想.是什么原因促成了中国态度的改变?	中国社会_东盟_共享_科学院_区域经济一体化_态度_自由贸易区_清迈协议_货币互换_东亚	理论经济学	经济学
大学体育课程改革设计	 随着我国教育事业的改革深入,造就"KAQ(知识、能力、素质)"复合型现代人才的培养目标已提上重要议事日程.作为德、智、体三育并重之一的"体育"如何适应国家发展的需要?如何在教育改革大潮中生存?给广大学校体育工作者提出了严峻的挑战和全新的要求.因此,为了能更好地适应教育发展的新形势,加强体育课程改革势在必行.	大学体育课程_教育事业_体育工作者_议事日程_三育并重_培养目标_课程改革_教育发展_国家发展_改革深入_改革大潮_复合型_大学校_知识_素质_人才_能力	体育学	教育学
苎麻/蚕丝Sirofil纺纱探讨	对苎麻/蚕丝Sirofil纺纱进行了初步探讨,找到了苎麻/蚕丝Sirofil纺纱的最佳工艺组合.实验证实了Sirofil纱与同支纯苎麻纱相比具有更佳的成纱性能.	苎麻_蚕丝_Sirofil纺纱_混纺纱_探讨	纺织科学与工程	工学
古代农业文明兴衰的启示--生态环境呼唤科学发展观	古代农业文明发祥于良好的生态环境,又衰落于严重的生态破坏,它给人以深刻的启示:不能以牺牲环境来换取暂时的发展,必须转变观念,树立科学发展观,协调人与自然的关系,走可持续发展之路.	古代文明_生态环境_可持续发展	哲学	哲学
GaN基紫外探测器的研究与制备	报道了用MOCVD方法在GaAs衬底上制作p-GaN/InGaN/n-GaN结构紫外探测器.我们对器件进行了测试分析.根据器件光伏信号强度和相位的测量结果,我们得到了该器件的能带结构图.我们还发现Ni/Au电极与p-GaN之间的接触表现出肖特基接触的特性.该探测器在入射光波长为375nm处的响应度大约为7.4×10-3A/W.	GaN_紫外探测器_MOCVD	光学工程	工学
设障子弹结构设计与设障能力研究?	文中结合水面舰艇的目标特性，提出了以封锁水面舰艇甲板为目的的设障子弹，并提出了一种设障子弹的设计方案。运用LS-DYNA软件，进行了数值仿真，模拟了子弹的侵彻过程，验证了设障原理，得到了子弹在侵彻靶板过程中的动态响应和不同工况下的设障能力。仿真结果表明：设计的子弹能够满足要求，达到预期目的。文中的研究可为新型武器的研制开发提供一定的参考。	水面舰艇_设障子弹_LS-DYNA_数值仿真_动态响应	兵器科学与技术	工学
纱线混比的乌斯特条干仪检测法的研究	通过实验和分析,得出了"两组分混纺纱线通过Uster条于仪时,纱线单位重量的相对支数将随混比的大小成线性变化"的结论,解决了Uster条干仪检测纱线混比的理论问题,为实现Uster条干仪的扩大应用提供了基础.	纱线_混纺丝_乌斯特条干仪_检测	纺织科学与工程	工学
新型酸性还原清洗剂SH	涤纶染色后采用新型酸性还原清洗剂SH,替代原先的保险粉碱性还原清洗工艺.试验表明,SH能有效去除染色织物的表面浮色,且对染色织物色泽的影响小;用量为2.5 g/L时,可获得优良的清洗效果.其处理成品的牢度性能与保险粉工艺相当,且节水省时、污染少,使用安全,操作简便,可以完全替代传统工艺.	还原清洗_清洗剂_涤棉织物	纺织科学与工程	工学
我国FDI地区间溢出效应与渠道影响因素分析	本文采用空间杜宾计量模型方法，利用1998年～2011年我国31个省、区、市的面板数据，检验了FDI的地区间溢出效应及其相应渠道影响因素。检验结果表明，FDI不仅对投资所在地的经济增长产生积极的作用，同时产生了强烈的地区间经济溢出，并且FDI的地区间溢出效应远大于对本地经济的影响。这说明FDI的地区间溢出效应是中国地区经济发展不可忽视的重要影响因素，对地区的协调发展起到积极作用。而在FDI地区间溢出渠道影响因素的实证研究中发现，地区间贸易对我国FDI的地区间溢出有一定的正向影响，而地区间劳动流动和地区间技术扩散对此影响较小。这说明改革开放以来，随着地区保护主义的削弱，地区间贸易日益扩大，由此促进了FDI的地区间溢出，但是劳动力、技术等要素在地区之间的开放程度还远远不够，导致这两个因素对FDI的地区间溢出贡献不大。所以在地区间贸易已经取得一定程度的基础上，要加大其他要素的流动程度，通过FDI溢出效应来加强地区间的协调发展。	FDI_区际贸易_区际劳动力流动_空间杜宾模型	地理学	理学
催化纤维的制备及其催化性能	利用接枝反应将马来酸酐改性氨基钴酞菁(CoPc)负载到纤维素纤维上,制得新型催化纤维(CoPcF).考察了水溶液中pH值、巯基乙醇浓度对CoPcF催化性能的影响.结果表明:在pH值为11时,CoPcF对巯基乙醇的催化活性最高;随着巯基乙醇浓度的增加,CoPcF对巯基乙醇的催化活性也不断增加.因此,CoPcF在室温下对巯基乙醇具有良好的催化氧化活性,能重复使用且对环境无二次污染.	钴酞菁_纤维素_巯基乙醇_催化	纺织科学与工程	工学
非数据辅助的 QAM 信号载波频偏估计算法	研究了正交幅度调制（Quadrature Amplitude Modulated，QAM）信号的非数据辅助载波频率偏移估计算法。针对一些算法主要适用于低阶 QAM信号以及计算复杂度较高等问题，提出一种基于加权相位直方图的载波频偏估计算法。该算法通过分析零频偏下的相位概率密度函数与加权相位直方图的关系，采用多级估计方法，对该相位直方图二阶矩的峰值进行测量，从而得到频偏估计值。进一步地，本算法通过联合快速傅里叶变换（Fast Fourier Transform，FFT）算法实现多级估计过程，从而简化计算过程降低计算复杂度。仿真结果表明，信噪比较高时，该算法在无信噪比、星座图以及前导信息等辅助信息条件下同样具有较好的估计性能。	无线通信_盲频偏估计_相位直方图_频率补偿_网格搜索	信息与通信工程	工学
